Country,first_year_train,last_year_train,Sex,max_age,nn_layers,latent_dim,Forecast horizon,Log score,Date,Time,Model
sweden,1951,2010,Male,100,1,7,10,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,1,337.88173351410114,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,2,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,3,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,4,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,5,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,6,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,7,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,8,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,9,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,8,10,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,1,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,1,337.88173351410114,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,2,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,3,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,4,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,5,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,6,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,7,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,8,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,9,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1951,2010,Male,100,1,9,10,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,4,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,3,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,2,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,5,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,6,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,7,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,9,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,1,338.8801377742315,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,2,337.6778778774189,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,3,336.63508868334634,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,4,338.6101722869504,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,5,337.65379699520355,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,6,338.6922408456342,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,7,338.3341366773972,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,8,336.08529657583364,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,9,340.809828049059,09/03/2023,17:03:31,saturated
sweden,1952,2011,Male,100,1,8,10,339.55357928328027,09/03/2023,17:03:31,saturated
sweden,1920,1979,Male,100,1,2,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,2,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,4,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,5,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,3,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,7,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,1,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,6,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,8,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,1,449.9728003198397,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,2,494.9317417776001,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,3,546.147162185713,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,4,635.465382835118,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,5,574.6586001765902,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,6,670.7041878765782,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,7,750.280092203914,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,8,705.2824622588998,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,9,1139.1703474520295,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,1,10,1093.8255854903432,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,1,449.9728003198397,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,2,494.9317417776001,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,3,546.147162185713,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,4,635.465382835118,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,5,574.6586001765902,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,6,670.7041878765782,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,7,750.280092203914,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,8,705.2824622588998,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,9,1139.1703474520295,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,4,10,1093.8255854903432,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,1,469.23129542572815,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,2,478.6852970399431,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,3,545.766289880006,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,4,619.846403058787,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,5,711.1387734574076,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,6,670.9516028448044,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,7,772.095331641184,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,8,866.9027821406924,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,9,825.4904790317404,09/03/2023,17:04:34,naive
sweden,1920,1979,Male,100,1,9,10,1267.3746536807446,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,1,449.9728003198397,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,2,494.9317417776001,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,3,546.147162185713,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,4,635.465382835118,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,5,574.6586001765902,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,6,670.7041878765782,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,7,750.280092203914,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,8,705.2824622588998,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,9,1139.1703474520295,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,2,10,1093.8255854903432,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,1,449.9728003198397,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,2,494.9317417776001,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,3,546.147162185713,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,4,635.465382835118,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,5,574.6586001765902,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,6,670.7041878765782,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,7,750.280092203914,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,8,705.2824622588998,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,9,1139.1703474520295,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,6,10,1093.8255854903432,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,1,449.9728003198397,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,2,494.9317417776001,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,3,546.147162185713,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,4,635.465382835118,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,5,574.6586001765902,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,6,670.7041878765782,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,7,750.280092203914,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,8,705.2824622588998,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,9,1139.1703474520295,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,3,10,1093.8255854903432,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,1,449.9728003198397,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,2,494.9317417776001,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,3,546.147162185713,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,4,635.465382835118,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,5,574.6586001765902,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,6,670.7041878765782,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,7,750.280092203914,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,8,705.2824622588998,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,9,1139.1703474520295,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,5,10,1093.8255854903432,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,1,449.9728003198397,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,2,494.9317417776001,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,3,546.147162185713,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,4,635.465382835118,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,5,574.6586001765902,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,6,670.7041878765782,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,7,750.280092203914,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,8,705.2824622588998,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,9,1139.1703474520295,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,7,10,1093.8255854903432,09/03/2023,17:04:34,naive
sweden,1921,1980,Male,100,1,9,1,449.9728003198397,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,2,494.9317417776001,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,3,546.147162185713,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,4,635.465382835118,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,5,574.6586001765902,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,6,670.7041878765782,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,7,750.280092203914,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,8,705.2824622588998,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,9,1139.1703474520295,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,9,10,1093.8255854903432,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,1,449.9728003198397,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,2,494.9317417776001,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,3,546.147162185713,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,4,635.465382835118,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,5,574.6586001765902,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,6,670.7041878765782,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,7,750.280092203914,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,8,705.2824622588998,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,9,1139.1703474520295,09/03/2023,17:04:35,naive
sweden,1921,1980,Male,100,1,8,10,1093.8255854903432,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,1,460.05438984432334,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,2,498.1690342078017,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,3,561.4463444758267,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,4,513.0003332729802,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,5,589.4526423007012,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,6,688.5237912529655,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,7,642.7768215731235,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,8,1006.0648862165962,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,9,979.6749365363014,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,2,10,1038.5542066193116,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,4,1,460.05438984432334,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,4,2,498.1690342078017,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,4,3,561.4463444758267,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,4,4,513.0003332729802,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,4,5,589.4526423007012,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,4,6,688.5237912529655,09/03/2023,17:04:35,naive
sweden,1922,1981,Male,100,1,4,7,642.7768215731235,09/03/2023,17:04:35,naive
