country,first_year_train,last_year_train,sex,max_age,nn_layers,latent_dim,forecast_horizon,log_score,date,time
sweden,1938,1997,Male,100,1,2,8,502.3628913285592,08/02/2023,18:42:53
sweden,1938,1997,Male,100,1,2,9,509.19561330728476,08/02/2023,18:42:53
sweden,1938,1997,Male,100,1,2,10,526.4082617001283,08/02/2023,18:42:53
sweden,1938,1997,Male,100,1,4,1,414.2195226548613,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,2,413.7739572676053,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,3,445.90995403197076,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,4,441.95907202547545,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,5,452.1118102269857,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,6,447.1905071192893,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,7,471.5947518718167,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,8,470.44346487322105,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,9,474.88721068381847,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,4,10,485.7055024586308,08/02/2023,18:43:30
sweden,1938,1997,Male,100,1,6,1,421.55121729316124,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,2,421.099797715296,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,3,460.61544286348084,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,4,451.5991498826208,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,5,461.78106261252026,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,6,452.42217898039956,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,7,484.07012238762826,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,8,479.1259169714441,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,9,485.04921201941,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,6,10,499.64946092724097,08/02/2023,18:44:25
sweden,1938,1997,Male,100,1,5,1,421.3134790914062,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,2,421.9656252825829,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,3,453.2643173505335,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,4,450.7960418277147,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,5,458.3613741963487,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,6,456.1981255794377,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,7,483.0599176916684,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,8,481.25052050369584,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,9,487.51396747924,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,5,10,498.5393114518212,08/02/2023,18:46:25
sweden,1938,1997,Male,100,1,7,1,422.99152113651314,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,2,423.04796427419564,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,3,460.2595320215781,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,4,455.0004565721838,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,5,461.0411409608194,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,6,452.67807390023404,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,7,485.4591534773214,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,8,476.6281193292994,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,9,487.01756115680064,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,7,10,505.18389085294257,09/02/2023,03:57:57
sweden,1938,1997,Male,100,1,8,1,427.91024579793157,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,2,424.3748939743402,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,3,466.63319962115514,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,4,460.3134958978427,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,5,465.54880483996897,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,6,457.61635849127356,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,7,488.8719975086335,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,8,484.39660903867116,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,9,493.83167613949183,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,8,10,506.24066935459314,09/02/2023,04:27:03
sweden,1938,1997,Male,100,1,9,1,422.2926553097463,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,2,418.4337816731148,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,3,456.2889667122136,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,4,449.69213822725294,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,5,457.62271035475413,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,6,450.48165932452076,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,7,475.243406271814,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,8,472.85784373732207,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,9,479.3286676952667,09/02/2023,04:59:10
sweden,1938,1997,Male,100,1,9,10,493.6756899295731,09/02/2023,04:59:10
sweden,1939,1998,Male,100,1,1,1,528.1001432343147,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,2,592.1237283369994,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,3,614.0501817383453,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,4,613.0688184226398,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,5,588.3872305665432,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,6,662.6440470248081,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,7,657.278904843157,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,8,680.7436121984166,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,9,729.9718549059324,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,1,10,740.8257218829834,09/02/2023,04:59:54
sweden,1939,1998,Male,100,1,3,1,407.1359576614289,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,2,434.4608245389475,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,3,437.69290079120185,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,4,446.0326589415052,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,5,438.1784292707472,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,6,477.5505625305557,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,7,471.23205210272675,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,8,475.2100780490612,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,9,496.9764659257911,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,3,10,501.38819081141196,09/02/2023,05:03:20
sweden,1939,1998,Male,100,1,2,1,414.0739686995987,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,2,446.4313182123933,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,3,444.73096578967403,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,4,461.1073538763472,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,5,448.72271398851433,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,6,480.93228086238685,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,7,482.7815118116915,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,8,487.59254611313423,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,9,500.54365698704135,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,2,10,506.55111507642135,09/02/2023,05:05:14
sweden,1939,1998,Male,100,1,4,1,408.3777445806881,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,2,437.7230015635978,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,3,438.63351454694197,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,4,445.2333937448757,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,5,436.1920573327355,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,6,470.79216370676966,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,7,464.78985929037896,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,8,464.4477996769887,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,9,482.9667220103793,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,4,10,486.3077306800232,09/02/2023,05:05:17
sweden,1939,1998,Male,100,1,5,1,408.5955958561413,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,2,447.186811722283,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,3,447.99893184231485,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,4,452.9487477814396,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,5,444.19754876986894,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,6,481.1138707082461,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,7,473.54986440139453,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,8,475.7886131373706,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,9,498.15263466721524,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,5,10,504.3720459044766,09/02/2023,05:07:58
sweden,1939,1998,Male,100,1,6,1,409.96762650907715,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,2,444.2497706388097,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,3,442.6971404193511,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,4,447.3806423344438,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,5,442.97965933444186,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,6,468.09639841521795,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,7,465.1220078838098,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,8,468.9277964811195,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,9,486.9655459556497,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,6,10,489.7122199388406,09/02/2023,14:17:51
sweden,1939,1998,Male,100,1,7,1,412.37260586157674,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,2,445.1688840919039,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,3,449.62233530504864,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,4,448.9078715136518,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,5,442.7164932201075,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,6,475.4860308854021,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,7,471.8380420616178,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,8,475.4837564331269,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,9,496.3628761128079,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,7,10,499.1457348839677,09/02/2023,14:46:51
sweden,1939,1998,Male,100,1,8,1,413.26488836586935,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,2,440.2205875139637,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,3,444.75658533538774,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,4,448.253525694098,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,5,442.08200830350233,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,6,468.6060201234653,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,7,468.2901027265726,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,8,471.35888122580764,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,9,490.38545685777285,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,8,10,494.4379688083286,09/02/2023,15:18:48
sweden,1939,1998,Male,100,1,9,1,412.65986321758004,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,2,446.2109174878847,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,3,449.5682889490637,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,4,454.8035181293173,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,5,445.2857177883669,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,6,476.3701827158493,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,7,472.9434535573922,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,8,473.90768131036975,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,9,492.85655134013496,09/02/2023,15:20:29
sweden,1939,1998,Male,100,1,9,10,496.33477804440236,09/02/2023,15:20:29
sweden,1940,1999,Male,100,1,3,1,428.8205559496651,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,2,427.0772852872644,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,3,438.60507417043544,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,4,424.49378876447435,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,5,457.2894061350374,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,6,457.5237262270345,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,7,451.49866228761704,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,8,470.52461790296053,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,9,471.2733880728689,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,3,10,493.05731435843603,09/02/2023,15:23:27
sweden,1940,1999,Male,100,1,1,1,575.9523803905099,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,2,591.612493063673,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,3,591.9414135772223,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,4,564.9434406746558,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,5,643.4489129754752,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,6,627.7146822236366,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,7,645.3546359085968,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,8,690.1507068710779,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,9,693.173729737712,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,1,10,775.7974137741971,09/02/2023,15:23:58
sweden,1940,1999,Male,100,1,4,1,430.4644562190722,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,2,426.03492378486885,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,3,435.1716314124917,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,4,427.9322584158968,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,5,458.447051125926,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,6,456.0832853091226,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,7,459.4230586481885,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,8,475.1520831416112,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,9,479.2555714977077,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,4,10,500.46131834896283,09/02/2023,15:27:11
sweden,1940,1999,Male,100,1,2,1,441.4753031500631,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,2,433.9736052112749,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,3,454.0079456690439,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,4,439.9672309842342,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,5,475.26166999172756,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,6,475.32651005585006,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,7,479.10675882366684,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,8,490.56272326144125,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,9,498.62138669000336,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,2,10,526.8572110116005,09/02/2023,15:28:06
sweden,1940,1999,Male,100,1,5,1,433.8212498261545,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,2,430.5472410632427,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,3,436.3350497030661,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,4,430.44542100490196,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,5,460.8435768128593,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,6,453.2337189908443,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,7,456.9044073067268,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,8,474.719126290806,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,9,475.48345659742466,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,5,10,495.9117247230665,10/02/2023,00:36:32
sweden,1940,1999,Male,100,1,6,1,442.45752752786854,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,2,437.35883993600623,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,3,445.14386303364046,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,4,436.45787896676046,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,5,469.9081676655022,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,6,464.62267748539097,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,7,468.98232959463814,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,8,482.6127915299905,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,9,485.281243762972,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,6,10,504.066147092273,10/02/2023,01:05:58
sweden,1940,1999,Male,100,1,7,1,443.2526395919215,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,2,438.8157523850782,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,3,444.703073536508,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,4,435.5375797688552,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,5,467.2013749569531,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,6,463.92322007945216,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,7,466.75413233331176,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,8,482.69379950719804,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,9,483.9670601088356,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,7,10,504.6483289033301,10/02/2023,01:38:28
sweden,1940,1999,Male,100,1,8,1,438.64078352726204,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,2,434.9145259363322,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,3,445.74309473663,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,4,439.89599798422694,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,5,471.05364489217465,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,6,466.5350158224264,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,7,472.04940437694097,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,8,489.12195855580865,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,9,490.88844027718375,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,8,10,510.1405085326556,10/02/2023,01:41:28
sweden,1940,1999,Male,100,1,9,1,433.6975715799533,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,2,433.55689879392764,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,3,439.39042574235657,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,4,432.903080335488,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,5,462.28173831212376,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,6,461.41852018279303,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,7,464.3729275981871,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,8,479.40603062316956,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,9,483.2852664663331,10/02/2023,01:44:00
sweden,1940,1999,Male,100,1,9,10,502.8459397008802,10/02/2023,01:44:00
sweden,1941,2000,Male,100,1,1,1,572.6240348741464,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,2,568.2508699007893,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,3,540.1619185935256,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,4,595.1623549980013,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,5,593.4389205567421,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,6,599.774738372602,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,7,635.7366892355167,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,8,630.0329751523373,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,9,712.0774393778707,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,1,10,663.3619440010558,10/02/2023,01:45:13
sweden,1941,2000,Male,100,1,2,1,413.79955569891195,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,2,432.1543449533558,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,3,423.2131178776985,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,4,451.8046512492129,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,5,455.6597232758082,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,6,463.8081472074729,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,7,473.185870030632,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,8,481.0268320824976,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,9,513.5640556909055,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,2,10,503.1525083592411,10/02/2023,01:47:30
sweden,1941,2000,Male,100,1,3,1,413.009015687456,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,2,422.9127045481429,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,3,411.64676903509337,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,4,442.7653574836642,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,5,443.17862199285435,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,6,442.85192781527206,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,7,453.6916385858136,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,8,459.2996492608387,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,9,484.10978337501456,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,3,10,472.7970747009414,10/02/2023,01:49:01
sweden,1941,2000,Male,100,1,4,1,414.6877736527476,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,2,422.9066338192549,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,3,414.8433274486424,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,4,441.3614336991941,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,5,444.9090565247835,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,6,444.25459835710876,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,7,455.0570275746069,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,8,460.33705948144353,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,9,483.02671129148916,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,4,10,473.18643438011895,10/02/2023,10:55:11
sweden,1941,2000,Male,100,1,5,1,417.3414440702277,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,2,428.3617911678116,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,3,421.7736486397093,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,4,439.1840053186386,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,5,450.0803787168896,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,6,450.79315116136655,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,7,459.25278450248214,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,8,467.0482616108996,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,9,490.33422452911725,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,5,10,477.0419945841949,10/02/2023,11:24:44
sweden,1941,2000,Male,100,1,6,1,417.61178437476315,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,2,418.5153252004507,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,3,412.3213585534532,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,4,435.37458643630714,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,5,440.60099726308454,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,6,446.21547054713227,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,7,459.46135333680706,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,8,466.35787378980376,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,9,488.1800339356077,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,6,10,482.6434110419259,10/02/2023,11:58:45
sweden,1941,2000,Male,100,1,7,1,422.3388644613725,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,2,425.39889190260936,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,3,421.20902076987903,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,4,436.1221336589546,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,5,447.01644683546255,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,6,450.0961401859,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,7,459.1667046594816,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,8,465.0332027335142,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,9,483.69105973978355,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,7,10,481.6576212560258,10/02/2023,12:03:49
sweden,1941,2000,Male,100,1,9,1,421.7772265808017,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,2,426.8801000352949,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,3,424.2987813531599,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,4,436.33958020911166,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,5,447.8722992082517,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,6,449.7896557792065,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,7,459.236215036013,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,8,464.82238680862173,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,9,487.2877445786886,10/02/2023,12:06:12
sweden,1941,2000,Male,100,1,9,10,479.9916102144593,10/02/2023,12:06:12
sweden,1942,2001,Male,100,1,1,1,549.251607328682,10/02/2023,12:06:43
sweden,1942,2001,Male,100,1,1,2,521.9432242584288,10/02/2023,12:06:43
sweden,1942,2001,Male,100,1,1,3,573.8922750100965,10/02/2023,12:06:43
sweden,1942,2001,Male,100,1,1,4,576.2922459390875,10/02/2023,12:06:43
sweden,1942,2001,Male,100,1,1,5,582.754803786779,10/02/2023,12:06:43
sweden,1942,2001,Male,100,1,1,6,616.0402208968966,10/02/2023,12:06:43
sweden,1942,2001,Male,100,1,1,7,629.6951092329848,10/02/2023,12:06:43
sweden,1942,2001,Male,100,1,1,8,704.3014160710561,10/02/2023,12:06:43
sweden,1942,2001,Male,100,1,1,9,658.7097323845129,10/02/2023,12:06:43
