Country,first_year_train,last_year_train,Sex,max_age,nn_layers,latent_dim,Forecast horizon,Log score,Date,Time
sweden,1927,1986,Male,100,1,8,2,434.75973126608886,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,8,3,457.83515009734896,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,8,4,455.62711094224846,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,8,5,451.3582196278894,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,8,6,463.19713972622526,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,8,7,473.29844739033143,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,8,8,496.36136149314723,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,8,9,495.9335238537328,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,8,10,508.80271912621146,03/02/2023,08:22:55
sweden,1927,1986,Male,100,1,9,1,429.9296956748603,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,2,435.3602006907232,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,3,459.07512981313306,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,4,457.22193830599554,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,5,453.8036135989539,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,6,463.81052603782985,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,7,472.27658348283063,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,8,493.80942914254746,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,9,494.5930727777316,03/02/2023,08:26:42
sweden,1927,1986,Male,100,1,9,10,504.44160159126,03/02/2023,08:26:42
sweden,1928,1987,Male,100,1,1,1,515.0662094105913,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,2,669.9614873465598,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,3,593.3646159427783,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,4,611.4695825340812,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,5,645.4210151275653,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,6,665.9030059525845,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,7,861.3181453175699,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,8,809.6709814316425,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,9,869.0684301281385,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,1,10,951.0154874289989,03/02/2023,18:09:26
sweden,1928,1987,Male,100,1,2,1,473.77639976883887,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,2,590.1389053851022,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,3,559.7393039379205,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,4,560.103025882166,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,5,620.1862031612701,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,6,650.6475690299092,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,7,804.2236207507897,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,8,783.9572905363053,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,9,868.3858796211637,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,2,10,899.1587792348796,03/02/2023,18:23:12
sweden,1928,1987,Male,100,1,3,1,433.1322936797884,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,2,445.40101019832315,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,3,440.3529880148616,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,4,442.9266877745567,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,5,450.8206966410337,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,6,467.2981499792504,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,7,496.9568535949359,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,8,492.30394329838913,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,9,512.2997104762529,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,3,10,518.4211501342796,03/02/2023,18:33:16
sweden,1928,1987,Male,100,1,5,1,428.3575068625098,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,2,447.98153379846167,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,3,442.787199164533,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,4,443.62629242675797,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,5,450.1655655690076,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,6,464.09831326814987,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,7,488.9708180542361,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,8,488.74846203190265,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,9,502.97867589119267,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,5,10,510.1271025344291,03/02/2023,18:34:23
sweden,1928,1987,Male,100,1,4,1,427.480563785279,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,2,454.618955941818,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,3,444.0595804362261,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,4,449.83486033726166,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,5,455.9554461692304,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,6,468.09599332263144,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,7,495.89350512153123,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,8,495.34067362161653,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,9,509.2561119403472,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,4,10,511.1615349965075,03/02/2023,18:35:28
sweden,1928,1987,Male,100,1,6,1,429.63259490553514,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,2,455.16296915931827,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,3,444.2291767816584,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,4,445.58833699933047,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,5,453.358655867506,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,6,465.7350114067793,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,7,492.0821055165983,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,8,490.2717959483181,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,9,505.71651116925267,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,6,10,509.44608176888596,03/02/2023,18:39:48
sweden,1928,1987,Male,100,1,7,1,434.3029118157553,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,2,449.06383649034075,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,3,441.48492335514356,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,4,447.1045975361745,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,5,453.12491882915015,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,6,462.196993578008,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,7,487.58383909422747,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,8,488.4385456435111,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,9,500.3271172018061,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,7,10,504.22861758238525,03/02/2023,18:41:48
sweden,1928,1987,Male,100,1,8,1,427.63957328271067,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,2,449.4723381604268,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,3,440.93826986058616,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,4,444.1311315742527,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,5,451.93606203350384,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,6,460.90307191744915,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,7,480.83629780871036,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,8,483.8574201836728,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,9,493.17492973267076,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,8,10,498.9231563068633,03/02/2023,18:45:36
sweden,1928,1987,Male,100,1,9,1,428.45286698617025,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,2,456.5859363829649,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,3,449.40961558925926,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,4,449.72247442984104,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,5,460.25095015921215,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,6,472.45606587896395,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,7,494.2171217566011,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,8,496.25229765657065,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,9,508.0432351572902,04/02/2023,04:28:52
sweden,1928,1987,Male,100,1,9,10,515.1906887529218,04/02/2023,04:28:52
sweden,1929,1988,Male,100,1,1,1,672.8003883631011,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,2,591.4101060647853,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,3,604.2793557980162,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,4,641.8996356213985,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,5,662.5386026050188,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,6,861.9818881282422,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,7,816.1779032312163,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,8,889.2016656646407,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,9,928.6739603759593,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,1,10,988.5184623397062,04/02/2023,04:41:07
sweden,1929,1988,Male,100,1,4,1,461.88983599076647,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,2,444.5423685974025,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,3,438.2136164633334,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,4,451.8146266208658,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,5,465.8330766461079,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,6,497.38930413930433,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,7,494.5260148019805,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,8,509.79741728444753,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,9,517.5956726646859,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,4,10,522.919589370038,04/02/2023,04:52:55
sweden,1929,1988,Male,100,1,3,1,475.4576130707401,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,2,447.55033573639946,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,3,447.84752214022,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,4,463.50475936998004,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,5,474.1293759353263,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,6,523.8499274424354,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,7,509.38247327137924,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,8,532.5446253717496,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,9,537.7736697006291,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,3,10,540.2025630910839,04/02/2023,04:53:18
sweden,1929,1988,Male,100,1,5,1,462.8979949373751,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,2,448.68440689984914,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,3,442.8324578040054,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,4,460.09446947696415,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,5,474.0374674420264,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,6,502.35488125291,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,7,500.4074494284561,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,8,517.8070990339068,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,9,522.5138566293156,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,5,10,533.3653766407895,04/02/2023,04:53:31
sweden,1929,1988,Male,100,1,2,1,586.4547666929979,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,2,546.6964612948765,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,3,543.2454262799425,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,4,599.0416247333438,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,5,627.2633674306255,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,6,774.4071871221862,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,7,750.0743787652489,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,8,822.244173331401,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,9,865.3691538412413,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,2,10,910.0229330297071,04/02/2023,04:53:47
sweden,1929,1988,Male,100,1,6,1,458.9873611681156,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,2,442.84554508584534,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,3,441.20806200196307,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,4,459.8532842820733,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,5,470.9358346257542,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,6,502.5519159053031,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,7,502.98727976285414,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,8,519.2887966342226,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,9,528.1017517038856,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,6,10,533.1411259731698,04/02/2023,05:01:12
sweden,1929,1988,Male,100,1,7,1,466.2731050398057,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,2,454.8854734177001,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,3,449.9662059974212,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,4,468.65561225871136,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,5,479.0663036071592,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,6,507.20803947404494,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,7,509.476834457663,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,8,522.3039814811856,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,9,528.6773111387309,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,7,10,536.7226185008881,04/02/2023,05:05:47
sweden,1929,1988,Male,100,1,8,1,465.3124810129989,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,2,455.40373825888287,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,3,446.21333136030603,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,4,466.1803038258422,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,5,476.1438976917531,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,6,502.6500612829724,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,7,504.3348600729852,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,8,518.4754377647819,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,9,524.5336456464855,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,8,10,529.7098794291343,04/02/2023,14:43:25
sweden,1929,1988,Male,100,1,9,1,461.28996566487285,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,2,451.2289063545575,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,3,447.3356959570273,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,4,467.8704714264362,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,5,478.82414940142684,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,6,503.0480351194469,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,7,506.5945511190724,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,8,519.809510858145,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,9,525.7833419307168,04/02/2023,14:56:56
sweden,1929,1988,Male,100,1,9,10,531.1965922001372,04/02/2023,14:56:56
sweden,1930,1989,Male,100,1,1,1,553.4517576469885,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,2,558.34502193149,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,3,569.3873467079633,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,4,594.5228937017333,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,5,720.8246551481302,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,6,692.5881374669967,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,7,740.555012893867,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,8,774.294569811721,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,9,818.9697054746292,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,1,10,876.5538465120995,04/02/2023,15:10:00
sweden,1930,1989,Male,100,1,2,1,500.1876108286538,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,2,476.6999768221928,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,3,511.3524248818189,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,4,548.0747212588083,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,5,598.6321210271865,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,6,591.4681241580499,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,7,643.5359697626719,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,8,664.8222012965009,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,9,699.4393328118816,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,2,10,736.6675709178977,04/02/2023,15:10:43
sweden,1930,1989,Male,100,1,4,1,427.1400373251417,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,2,422.2609013621983,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,3,426.89834049327186,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,4,445.0040119888088,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,5,456.5563286872743,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,6,459.64662515766514,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,7,475.0851672665084,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,8,479.1067544352307,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,9,482.5293359777076,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,4,10,487.74820399393377,04/02/2023,15:12:32
sweden,1930,1989,Male,100,1,3,1,428.1796970236847,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,2,426.1540432281009,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,3,428.4761288754525,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,4,447.9559617037022,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,5,455.2323267891386,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,6,458.53511753096257,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,7,475.69895536035153,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,8,479.7139664230868,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,9,479.5350681862024,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,3,10,486.9511463122393,04/02/2023,15:14:12
sweden,1930,1989,Male,100,1,5,1,428.72237923822263,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,2,418.2775350954692,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,3,424.8761867341679,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,4,441.1324100238753,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,5,450.3229346815092,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,6,456.48564697315237,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,7,471.76952842162973,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,8,477.3744622029238,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,9,486.09354967162346,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,5,10,487.57555930635834,04/02/2023,15:20:19
sweden,1930,1989,Male,100,1,6,1,427.3465608958362,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,2,419.54403469842464,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,3,431.05020088814865,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,4,445.8709930145295,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,5,453.4464292674596,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,6,460.2139847783626,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,7,475.50970640885475,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,8,481.96300721108287,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,9,485.5086711833412,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,6,10,488.2279566864878,04/02/2023,15:25:17
sweden,1930,1989,Male,100,1,7,1,427.01925649507587,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,2,420.0907574451579,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,3,435.7895648171618,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,4,444.8322326280785,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,5,455.4258338575163,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,6,463.19663300525923,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,7,476.55547958105694,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,8,484.5375985394862,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,9,487.0768943853119,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,7,10,490.5454294398222,05/02/2023,00:58:51
sweden,1930,1989,Male,100,1,8,1,432.98082492541704,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,2,423.6848186422227,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,3,439.4791002286091,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,4,453.6227320078341,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,5,462.4757316643059,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,6,472.24479609028424,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,7,485.38886231784716,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,8,491.73850712146066,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,9,495.23535151569473,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,8,10,502.446587477373,05/02/2023,01:15:34
sweden,1930,1989,Male,100,1,9,1,430.3119815768971,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,2,424.6745689634125,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,3,436.78398160640825,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,4,447.2478018979457,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,5,455.04152251602767,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,6,464.8636680435866,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,7,476.20068909850283,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,8,483.8917193424335,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,9,486.37198406499425,05/02/2023,01:28:15
sweden,1930,1989,Male,100,1,9,10,489.7115114907189,05/02/2023,01:28:15
sweden,1931,1990,Male,100,1,1,1,540.5120544430006,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,2,554.7619963443788,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,3,574.0188371395516,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,4,702.9908265151445,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,5,660.9739492895876,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,6,714.8683442926033,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,7,734.0544480015758,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,8,781.3871237925216,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,9,815.5722285063616,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,1,10,956.9384956890108,05/02/2023,01:31:01
sweden,1931,1990,Male,100,1,3,1,417.7074257410993,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,2,422.7959043691284,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,3,439.62600878261094,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,4,465.3043816225589,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,5,459.02133469461234,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,6,478.6646866514883,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,7,482.0402279677143,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,8,482.1142649230522,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,9,491.9218419094522,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,3,10,518.104581267515,05/02/2023,01:31:46
sweden,1931,1990,Male,100,1,2,1,471.626138013752,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,2,504.8010106683737,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,3,532.7885120259588,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,4,607.0549734636702,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,5,588.3399039192209,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,6,645.3161536140078,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,7,667.9494915583675,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,8,706.4727081951183,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,9,720.0463667168603,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,2,10,812.1034016567266,05/02/2023,01:33:34
sweden,1931,1990,Male,100,1,4,1,409.98615524031817,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,2,422.52658997651565,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,3,437.62258465783805,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,4,460.4677091370624,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,5,462.5903703821668,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,6,480.7849127443784,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,7,486.71163182198086,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,8,490.2244913211787,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,9,497.0933469100229,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,4,10,517.5811733090359,05/02/2023,01:34:43
sweden,1931,1990,Male,100,1,5,1,408.9486827875812,05/02/2023,01:47:44
sweden,1931,1990,Male,100,1,5,2,417.7510781694847,05/02/2023,01:47:44
sweden,1931,1990,Male,100,1,5,3,433.5077554309505,05/02/2023,01:47:44
