Country,first_year_train,last_year_train,Sex,max_age,nn_layers,latent_dim,Forecast horizon,Log score,Date,Time
sweden,1951,2010,Male,100,0,0,5,-484.0965179677655,03/03/2023,17:03:21
sweden,1951,2010,Male,100,0,0,6,-485.34975377255904,03/03/2023,17:03:21
sweden,1951,2010,Male,100,0,0,7,-550.9537178649449,03/03/2023,17:03:21
sweden,1951,2010,Male,100,0,0,8,-523.8504675002991,03/03/2023,17:03:21
sweden,1951,2010,Male,100,0,0,9,-563.0174644994581,03/03/2023,17:03:21
sweden,1951,2010,Male,100,0,0,10,-523.1027218825777,03/03/2023,17:03:21
sweden,1952,2011,Male,100,0,0,1,-420.98620018425055,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,2,-435.06413680116964,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,3,-443.61523460357745,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,4,-460.2874764882446,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,5,-464.695357023071,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,6,-524.0828845873709,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,7,-498.0260723548485,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,8,-537.0534922171053,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,9,-499.3276280669583,03/04/2023,17:04:51
sweden,1952,2011,Male,100,0,0,10,-510.87329352030923,03/04/2023,17:04:51
